source,author,title,description,url,urlToImage,publishedAt,content
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Covid: US House votes to boost stimulus package payments,"The chamber backs President Trump's call for $2,000 payments but the move could stall in the Senate.",http://www.bbc.co.uk/news/world-us-canada-55471647,https://ichef.bbci.co.uk/news/1024/branded_news/DE88/production/_116286965_gettyimages-1230097453.jpg,2020-12-29T02:37:22.8665351Z,"image copyrightGetty Images
image captionThe pandemic has devastated the US economy and caused a surge in unemployment
The US House of Representatives has voted in favour of increasing the aid sent… [+3075 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,When online meetings didn’t go as planned,"From animal interruptions to catching fire, here's a look back at the year we spent (badly) online.",http://www.bbc.co.uk/news/world-55375825,https://ichef.bbci.co.uk/images/ic/400xn/p092mw4b.jpg,2020-12-29T00:22:24.3846859Z,"2020 was the year everything went online. From virtual meetings and teaching online to socialising on a screen, a lot of us have spent a lot of time logged in.
But with interruptions from pets and c… [+197 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Coronavirus: Spain to keep registry of those who refuse Covid vaccine,"Vaccination will not be mandatory, officials say, and the register will not be made public.",http://www.bbc.co.uk/news/world-europe-55471282,https://ichef.bbci.co.uk/news/1024/branded_news/E144/production/_116286675_064969673.jpg,2020-12-29T00:22:20.541892Z,"image captionThe elderly are among those receiving the first wave of vaccinations in Spain
Spain is to set up a registry of people who refuse to be vaccinated against coronavirus and share it with o… [+2052 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Nashville explosion: Motives still unclear in Nashville 'suicide bomb',Investigators are trying to work out the motive behind the Christmas Day blast that injured three.,http://www.bbc.co.uk/news/world-us-canada-55468759,https://ichef.bbci.co.uk/news/1024/branded_news/11A22/production/_116262227_35c1f445-9ede-4644-94ff-6376ad96a1df.jpg,2020-12-28T22:52:22.2325734Z,"media captionWatch the aftermath of the explosion in Nashville
US investigators are trying to find out why a 63-year-old computer consultant detonated a bomb that killed himself and injured three ot… [+2705 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Joe Biden: 'Enormous damage' to US security agencies by Trump,The president-elect says his team is not getting the information it needs on national security.,http://www.bbc.co.uk/news/world-us-canada-55470625,https://ichef.bbci.co.uk/news/1024/branded_news/5F94/production/_116286442_064981892-1.jpg,2020-12-28T22:22:22.5033425Z,"Agencies critical to US security have suffered ""enormous damage"" at the hands of the Trump administration, US President-elect Joe Biden has said.
Mr Biden said his team was not getting the informati… [+1946 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Covid: South Africa's Ramaphosa announces new restrictions as cases soar,"The measures include a ban on indoor and outdoor gatherings, and a night curfew, until 15 January.",http://www.bbc.co.uk/news/world-africa-55468104,https://ichef.bbci.co.uk/news/1024/branded_news/D4EC/production/_116280545_mediaitem116280544.jpg,2020-12-28T19:22:21.2057413Z,"image captionMr Ramaphosa said the country had let its guard down
President Cyril Ramaphosa has announced new tougher coronavirus restrictions, a day after South Africa recorded more than one millio… [+2585 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Hilaria Baldwin denies faking her Spanish heritage,The wife of Alec Baldwin has been accused of misleading the public over her Spanish heritage.,http://www.bbc.co.uk/news/world-us-canada-55468754,https://ichef.bbci.co.uk/news/1024/branded_news/14922/production/_116285248_mediaitem116285244.jpg,2020-12-28T17:22:21.0407189Z,"image copyrightGetty Images
image captionThe TV host has been accused of faking a Spanish accent
Hilaria Baldwin, TV host and wife of actor Alec Baldwin, has responded to accusations she misled the… [+1797 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Covid-19: Concern at 'unprecedented' infection level in England,"The UK reports a further 41,385 cases as hospitals struggle to cope with rising patient numbers.",http://www.bbc.co.uk/news/uk-55462701,https://ichef.bbci.co.uk/news/1024/branded_news/7889/production/_116275803_mediaitem116275477.jpg,2020-12-28T17:07:19.8638005Z,"England's ""very high"" Covid infection level is a ""growing concern"" as the NHS struggles to cope with rising patient numbers, a health official has said.
On Monday, a further 41,385 Covid cases and 3… [+5504 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Loujain al-Hathloul: Saudi woman activist jailed for five years,"Loujain al-Hathloul, 31, was prominent in the campaign to win the right for Saudi women to drive.",http://www.bbc.co.uk/news/world-middle-east-55467414,https://ichef.bbci.co.uk/news/1024/branded_news/113E0/production/_115242607_mediaitem115237706.jpg,2020-12-28T13:07:20.5474276Z,"image captionLoujain al-Hathloul was detained in 2018
A prominent Saudi female activist, who campaigned for women's right to drive, has been sentenced to more than five years in prison. 
Loujain al… [+2032 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Brexit: Britons warned to prepare for 'some disruption',"Ministers warn of ""practical and procedural changes"" when the Brexit transition period ends this week.",http://www.bbc.co.uk/news/uk-55463506,https://ichef.bbci.co.uk/news/1024/branded_news/EDB9/production/_116275806_mediaitem116275805.jpg,2020-12-28T07:52:23.5254222Z,"Businesses and travellers should get ready for ""substantial"" change from New Year's Eve, when the UK leaves the EU, the government has said.
Cabinet Office Minister Michael Gove said there would be … [+3900 chars]"
"{'id': None, 'name': 'Gizmodo.com'}",Joanna Nelius,The Best Apple-ish Gear for Apple Haters,"Apple products weren’t exactly allowed in my house growing up. My school had a lab filled with Apple computers, so I got exposed to the basic ins and outs of macOS. But inside my home it was Microsoft-Microsoft-Microsoft. My dad was a computer hardware engine…",https://gizmodo.com/the-best-apple-ish-gear-for-apple-haters-1845880516,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/anevgj6zfnclfaznrdpi.jpg",2020-12-17T22:00:00Z,"Apple products werent exactly allowed in my house growing up. My school had a lab filled with Apple computers, so I got exposed to the basic ins and outs of macOS. But inside my home it was Microsoft… [+4421 chars]"
"{'id': 'mashable', 'name': 'Mashable'}",Haley Henschel,"The Apple Watch Series 3 is $30 off, in case you need a last-minute gift idea","SAVE $30: Walmart has both sizes of the Apple Watch Series 3 (GPS) on sale at their Prime Day pricing as of Dec. 17 — get the 38mm variant for $169 (normally $199) or the 42mm one for $199 (normally $229). At the time of writing, both are scheduled to arrive …",https://mashable.com/shopping/dec-17-apple-watch-series-3/,https://mondrian.mashable.com/2020%252F12%252F17%252F7d%252F069b3c20679e4cf3bc94eef8407158e3.5e1a0.png%252F1200x630.png?signature=DO6aG18VTHVeAxrYe1CEUBIsXJY=,2020-12-17T16:22:06Z,SAVE $30: Walmart has both sizes of the Apple Watch Series 3 (GPS) on sale at their Prime Day pricing as of Dec. 17  get the 38mm variant for $169 (normally $199) or the 42mm one for $199 (normally $… [+1755 chars]
"{'id': None, 'name': 'Gizmodo.com'}",Victoria Song,"Well, Well, Well, Tim Cook and Craig Federighi Must Testify in Epic Case","Yes, Apple and Epic are still in a legal battle over in-app transactions in Fortnite. And apparently, a judge has now ordered both Apple CEO Tim Cook and Craig Federighi, Apple’s perfectly coiffed senior vice president of software engineering, to testify.Read…",https://gizmodo.com/well-well-well-tim-cook-and-craig-federighi-must-tes-1845906295,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/y0gbx3uqp8gb8uhkpf86.jpg",2020-12-17T23:10:00Z,"Yes, Apple and Epic are still in a legal battle over in-app transactions in Fortnite. And apparently, a judge has now ordered both Apple CEO Tim Cook and Craig Federighi, Apples perfectly coiffed sen… [+3073 chars]"
"{'id': None, 'name': 'Gizmodo.com'}",Tom McKay,Facebook Repays News Industry It Destroyed With Print Ads Begging You to Hate Apple,Facebook has taken out its second round of full-page ads in two days seeking to have Apple... not roll out a privacy update or something.Read more...,https://gizmodo.com/facebook-repays-news-industry-it-destroyed-with-print-a-1845907167,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/w6swywkdji2cmwjodow4.jpg",2020-12-17T23:30:00Z,"Facebook has taken out its second round of full-page ads in two days seeking to have Apple... not roll out a privacy update or something.
At issue is an iOS update that will require users to provide… [+4619 chars]"
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Google Chromecast users to get access to Apple TV services next year - Reuters India,"Apple Inc's TV app and paid streaming service Apple TV+ will be available on Google's latest Chromecast device early next year, the search giant said on Wednesday.",https://in.reuters.com/article/alphabet-apple-streaming-idINKBN28R08S,https://static.reuters.com/resources/r/?m=02&d=20201217&t=2&i=1544833932&r=LYNXMPEGBG05I&w=800,2020-12-17T02:34:00Z,"By Reuters Staff
FILE PHOTO: The Google logo is pictured at the entrance to the Google offices in London, Britain January 18, 2019. REUTERS/Hannah McKay
(Reuters) - Apple Incs TV app and paid strea… [+606 chars]"
"{'id': 'the-verge', 'name': 'The Verge'}",Jay Peters,"Epic Games Store now offers Spotify, signaling app store ambitions beyond just games","Spotify is now available on the Epic Games Store, signaling that developer Epic Games may be taking steps to turning what has so far been strictly a PC games store into a more general app distribution platform. Spotify is free to download.",https://www.theverge.com/2020/12/17/22183446/epic-games-store-spotify-app-store-ambitions,https://cdn.vox-cdn.com/thumbor/qvX4e62Xwf4KSZ_X0gr2qmZa2GA=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/21768196/acastro_20200818_1777_epicApple_0002.0.jpg,2020-12-17T17:30:43Z,"Illustration by Alex Castro / The Verge

 

 Spotify is now available on the Epic Games Store, signaling developer Epic’s ambitions to turn what has so far been strictly a games store into a more ge… [+1670 chars]"
"{'id': 'mashable', 'name': 'Mashable'}",Brooke Bajgrowicz,The whimsical world of Apple TV+'s 'Wolfwalkers' is a stunning piece of visual storytelling,"Welcome to Thanks, I Love It, our series highlighting something onscreen we're obsessed with this week.

Wolfwalkers, an animated fantasy that just landed on Apple TV+, is unique in more ways than one.
The film, which is a joint effort from Cartoon Saloon and…",https://mashable.com/article/wolfwalkers-visual-animation-style/,https://mondrian.mashable.com/2020%252F12%252F17%252Fbf%252Ffb3a9023e1ba446497bd2b53a37ed63e.11089.jpg%252F1200x630.jpg?signature=mCX1fvSjeYo4MjoXvvwBs45Mz5U=,2020-12-17T01:38:06Z,"Welcome toThanks, I Love It, our series highlighting something onscreen we're obsessed with this week.
Wolfwalkers, an animated fantasy that just landed on Apple TV+, is unique in more ways than one… [+4359 chars]"
"{'id': None, 'name': 'MacRumors'}",Joe Rossignol,"Apple TV+ Shares Trailer for Original Film 'Palmer' Starring Justin Timberlake, Debuts January 29","Apple today shared the trailer for ""Palmer,"" an original film starring Justin Timberlake, who plays a former college football phenomenon who returns to his hometown after a stint in prison. The film is set to debut exclusively on Apple TV+ on January 29.



…",https://www.macrumors.com/2020/12/17/palmer-justin-timberlake-apple-tv-trailer/,https://images.macrumors.com/t/DsYGMSj9kzp2KAwVaOyFWleA_24=/1600x/https://images.macrumors.com/article-new/2020/12/apple-tv-plus-palmer.jpg,2020-12-17T14:59:33Z,"Apple today shared the trailer for ""Palmer,"" an original film starring Justin Timberlake, who plays a former college football phenomenon who returns to his hometown after a stint in prison. The film … [+1152 chars]"
"{'id': 'mashable', 'name': 'Mashable'}",Veronika Kero,Upgrade your home office with a refurbished iMac for 53% off,"TL;DR: Browse on a larger display with a Apple iMac 21.5"" Core i5, 8GB RAM 1TB HDD for $599.99, a 53% savings as of Dec. 17. 

If you're still earning your paycheck from your home office, you might as well put some effort into making it a comfortable, extreme…",https://mashable.com/shopping/dec-17-refurbished-apple-imac/,https://mondrian.mashable.com/2020%252F12%252F17%252F31%252F0f5587d72729420a83c35684f63c0ddf.2a28c.png%252F1200x630.png?signature=cugMVQY2yv-uDdycUZo4_r8qa3A=,2020-12-17T10:00:00Z,"TL;DR: Browse on a larger display with a Apple iMac 21.5"" Core i5, 8GB RAM 1TB HDD for $599.99, a 53% savings as of Dec. 17. 
If you're still earning your paycheck from your home office, you might a… [+912 chars]"
"{'id': None, 'name': 'MacRumors'}",Juli Clover,Samuel L. Jackson Starring in Apple TV+ Series 'The Last Days of Ptolemy Grey',"Apple has picked up ""The Last Days of Ptolemy Grey"" starring Samuel L. Jackson for Apple TV+, reports Variety. The six-episode limited series is based on the novel of the same name written by Walter Mosley.





Mosley is adapting the book for the television …",https://www.macrumors.com/2020/12/17/apple-tv-plus-ptolemy-grey/,https://images.macrumors.com/t/KRX8YPil525ADby3KxG_gnAFrVo=/1920x/https://images.macrumors.com/article-new/2020/12/Apple-TV-Ray-Light-2-Yellow.jpg,2020-12-17T18:04:10Z,"Apple has picked up ""The Last Days of Ptolemy Grey"" starring Samuel L. Jackson for Apple TV+, reports Variety. The six-episode limited series is based on the novel of the same name written by Walter … [+1073 chars]"
"{'id': None, 'name': 'Sky.com'}",Alexander Martin,Apple hits back after Facebook attack on new privacy feature - Sky News,"<ol><li>Apple hits back after Facebook attack on new privacy feature  Sky News
</li><li>Facebook pours fuel on Apple privacy row  BBC News
</li><li>Facebook's attempt to vilify Apple looks like sour grapes  The Guardian
</li><li>Apple exposes all the creep…",https://news.sky.com/story/apple-hits-back-after-facebook-attack-on-new-privacy-feature-12165260,https://e3.365dm.com/20/12/1600x900/skynews-apple-app-track-tracking_5209341.png?20201216161539,2020-12-17T10:55:59Z,
"{'id': 'reuters', 'name': 'Reuters'}","Katie Paul, Sheila Dang",Facebook accuses Apple of anticompetitive behavior over privacy changes - Reuters India,"Facebook Inc accused rival Apple Inc of engaging in anticompetitive practices on Wednesday, firing another shot in a monthslong standoff between the two tech giants over Apple's planned privacy changes for iOS14.",https://in.reuters.com/article/facebook-apple-idINKBN28R0EK,https://static.reuters.com/resources/r/?m=02&d=20201217&t=2&i=1544842029&r=LYNXMPEGBG091&w=800,2020-12-17T04:29:00Z,"PALO ALTO/NEW YORK (Reuters) - Facebook Inc accused rival Apple Inc of engaging in anticompetitive practices on Wednesday, firing another shot in a monthslong standoff between the two tech giants ove… [+2923 chars]"
